numObra,nombreObra,municipio,localidad,ejecutor,promotor,fondo,noOficAprob,fechaAprob,montoExp,totalContratado,montoFed,montoEst,montoMpal,montoBenef,montoOtro,aprobado,ejercido,contratista,rfc,numContrato,fechaInicioContrato,fechaTerminoContrato,edoProyecto,avanceFisico,cantMetas,metas,cantBenef,beneficiarios,modalidad,programa,subprograma,tipoProyecto,fechaAvance,tipoLocalidad,ejer,agrupador,componente,idCajón,cajón,montoCajon,idExpediente,ultimoAprobado,fechaCajón,fed,est,mpal,benef,otro,contratado,montoConvenio,anticipo,montoAnticipo,firmaContrato,tipoConcurso,folioHacienda,programaGs,capitalFed,prodFinFed,capitalEst,prodFinEst,capitalMpal,prodFinMpal,capitalOtro,prodFinOtro,cuenta,banco,idFondo,pagado,enTransito,paripassu,fechaFallo,macroagrupador,macrocomponente,fecha1aAprob,acumAprobado,acumEjercido,ejecutor2,terminoConvenio,fechaFatal,idProgSieggeq,idCompSieggeq,idActivSieggeq,descProgSieggeq,descCompSieggeq,descActivSieggeq,ff,tipoRegul,ejerAnterior,ejerActual,pptoActual,tipo,terminoAdmContrato,clasifPlan,nr,ejerMacrocomp,estatus
2018-00076,"CARRETERAS ESTATALES 411 Y 413, SANTA B�?RBARA-EL VEGIL TRINCHERAS PEMEX, ALCANCE ESTATAL, QRO.",ALCANCE ESTATAL,ALCANCE ESTATAL,SDUOP,SDUOP,GEQ PA 2018,2018GEQ02368,03/12/2018,41964568.94,41964570.35,0,41964568.94,0,0,0,41964568.94,41964568.94,GRUPO CONSTRUCTOR SIQRO S.A. DE C.V.,GCS160322EY9,SDUOP-SPC-EST-014-LP-0-OP-02-2018,28/02/2018,27/06/2018,TERMINADO,100,1,OBRA,27700,PERSONAS,CONTRATO,VIALIDADES URBANAS,CONSTRUCCION,AVENIDAS,24/10/2018,ZONA URBANA,2018,CAMINOS Y CARRETERAS,SDUOP,3693,"CARRETERAS ESTATALES 411 Y 413, SANTA B�?RBARA-EL VEGIL TRINCHERAS PEMEX, ALCANCE ESTATAL, QRO.",41964568.94,1448,41964568.94,03/12/2018,0,100,0,0,0,41964570.35,0,30,12589371.1,21/02/2018,LICITACIÓN PÚBLICA,,,,,,,,,,,111156950,BANCOMER,4002,29375197.84,12589371.1,NO APLICA,21/02/2018,CAMINOS Y CARRETERAS,SANTA BARBARA EL VEGIL,25/01/2018,41964568.94,41964568.94,SDUOP,07/11/2018,29/03/2019,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",F18,,41964568.94,0,0,O,27/07/2018,INFRAESTRUCTURA,3693F18,2018,AC
2018-00078,CONSTRUCCIÓN DEL TRAMO 1 DE 2DA ETAPA DEL EJE AV. DE LA LUZ.,QUERETARO,SANTIAGO DE QUERETARO,SDUOP,SDUOP,FAFEF 2018,2018GEQ02533,27/12/2018,39457151.27,41667216.2,39457151.27,0,0,0,0,39457151.27,39457151.27,CONSTRUCCIONES Y DESARROLLOS INMOBILIARIOS SANTA FE S.A. DE C.V.,CDI0707097J3,SDUOP-SPC-EST-013-LP-0-OP-02-2018,28/02/2018,27/06/2018,TERMINADO,100,8350,METROS LINEALES,231726,PERSONAS,CONTRATO,VIALIDADES URBANAS,CONSTRUCCION,AVENIDAS,02/04/2019,ZONA URBANA,2018,TRANSPORTE PÚBLICO,EJE ESTRUCTURANTE AV. DE LA LUZ,3848,CONSTRUCCIÓN DEL TRAMO 1 DE 2DA ETAPA DEL EJE AV. DE LA LUZ.,39457151.27,1573,39457151.27,27/12/2018,100,0,0,0,0,41667216.2,0,30,12500164.86,21/02/2018,LICITACIÓN PÚBLICA,,,,,,,,,,,3505296897,SCOTIABANK,4001,27386133.99,12071017.28,NO APLICA,21/02/2018,INFRAESTRUCTURA EN TRANSPORTE PÚBLICO,AV. DE LA LUZ,25/01/2018,39457151.27,39457151.27,SDUOP,09/01/2019,31/12/2018,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",26O,,39457151.27,0,0,O,27/07/2018,TRANSPORTE PUBLICO,384826O,2016,AC
2018-00079,"URBANIZACIÓN DE CALLES EN LAS COLONIAS BENITO JUAREZ, LA FLORESTA, JARDINES DE AZUCENAS Y PLAN SANTA MARIA EN EL MUNICIPIO DE QUERÉTARO, QRO.",QUERETARO,SANTIAGO DE QUERETARO,SDUOP,SDUOP,FAFEF 2018,2019GEQ00417,06/02/2019,37416514.87,39832756.74,37416514.87,0,0,0,0,37416514.87,37416514.87,ECOHELIOS S.A. DE C.V.,ECO130220M2A,SDUOP-SPC-EST-015-LP-0-OP-02-2018,28/02/2018,26/06/2018,TERMINADO,100,7397,METROS LINEALES,10460,PERSONAS,CONTRATO,URBANIZACION,CONSTRUCCION DE CALLES,CONSTRUCCION DE CALLES,24/01/2019,ZONA URBANA,2018,DESARROLLO URBANO,SDUOP,4380,"URBANIZACIÓN DE CALLES EN LAS COLONIAS BENITO JUAREZ, LA FLORESTA, JARDINES DE AZUCENAS Y PLAN SANTA MARIA EN EL MUNICIPIO DE QUERÉTARO, QRO.",37416514.87,1586,37416514.87,06/02/2019,100,0,0,0,0,39832756.74,0,30,11949827.02,21/02/2018,LICITACIÓN PÚBLICA,,,,,,,,,,,3505296897,SCOTIABANK,4001,25466687.85,11949827.02,NO APLICA,21/02/2018,URBANIZACIÓN,HOMBRO CON HOMBRO QRO. SDUOP 2018,25/01/2018,37416514.87,37416514.87,SDUOP,01/02/2019,29/03/2019,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",26O,,35556260.8,1860254.07,1860254.07,O,26/07/2018,INFRAESTRUCTURA,438026O,2018,AC
2018-00080,"URBANIZACIÓN DE CALLES EN LAS COLONIAS: DIAMANTE, FELIPE ANGELES, LOMAS DEL MIRADOR, PROYECCIÓN 2000 EN EL MUNICIPIO DE QUERÉTARO, QRO.",QUERETARO,SANTIAGO DE QUERETARO,SDUOP,SDUOP,ISN 2018-2,2019GEQ00468,27/02/2019,2215717.84,33676153.56,0,2215717.84,0,0,0,2215717.84,3544536.89,ENPA SERVICES S.A. DE C.V.,ESE040906TP4,SDUOP-SPC-EST-028-IR-0-OP-02-2018,28/02/2018,10/06/2018,TERMINADO,100,4199,METROS LINEALES,2370,PERSONAS,CONTRATO,URBANIZACION,CONSTRUCCION DE CALLES,CONSTRUCCION DE CALLES,13/02/2019,ZONA URBANA,2018,DESARROLLO URBANO,SDUOP,4439,"URBANIZACIÓN DE CALLES EN LAS COLONIAS: DIAMANTE, FELIPE ANGELES, LOMAS DEL MIRADOR, PROYECCIÓN 2000 EN EL MUNICIPIO DE QUERÉTARO, QRO.",2215717.84,1590,29804826.92,27/02/2019,0,100,0,0,0,33676153.56,0,30,10102846.06,28/02/2018,INVITACIÓN RESTRINGIDA,,,,,,,,,,,65507102974,SANTANDER,4070,19701980.86,10102846.06,NO APLICA,28/02/2018,URBANIZACIÓN,HOMBRO CON HOMBRO QRO. SDUOP 2018,25/01/2018,29804826.92,29804826.92,SDUOP,10/04/2019,31/12/2019,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",92P,,0,3544536.89,2215717.84,O,10/07/2018,INFRAESTRUCTURA,443992P,2018,AC
2018-00080,"URBANIZACIÓN DE CALLES EN LAS COLONIAS: DIAMANTE, FELIPE ANGELES, LOMAS DEL MIRADOR, PROYECCIÓN 2000 EN EL MUNICIPIO DE QUERÉTARO, QRO.",QUERETARO,SANTIAGO DE QUERETARO,SDUOP,SDUOP,GEQ PA 2018,2019GEQ00468,27/02/2019,27589109.08,33676153.56,0,27589109.08,0,0,0,27589109.08,26260290.03,ENPA SERVICES S.A. DE C.V.,ESE040906TP4,SDUOP-SPC-EST-028-IR-0-OP-02-2018,28/02/2018,10/06/2018,TERMINADO,100,4199,METROS LINEALES,2370,PERSONAS,CONTRATO,URBANIZACION,CONSTRUCCION DE CALLES,CONSTRUCCION DE CALLES,13/02/2019,ZONA URBANA,2018,DESARROLLO URBANO,SDUOP,1679,"URBANIZACIÓN DE CALLES EN LAS COLONIAS: DIAMANTE, FELIPE ANGELES, LOMAS DEL MIRADOR, PROYECCIÓN 2000 EN EL MUNICIPIO DE QUERÉTARO, QRO.",27589109.08,1590,29804826.92,05/03/2018,0,100,0,0,0,33676153.56,0,30,10102846.06,28/02/2018,INVITACIÓN RESTRINGIDA,,,,,,,,,,,111156950,BANCOMER,4002,19701980.86,10102846.06,NO APLICA,28/02/2018,URBANIZACIÓN,HOMBRO CON HOMBRO QRO. SDUOP 2018,25/01/2018,29804826.92,29804826.92,SDUOP,10/04/2019,31/12/2019,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",F18,2,27589109.08,-1328819.05,0,O,10/07/2018,INFRAESTRUCTURA,1679F18,2018,REG02
2018-00081,"URBANIZACIÓN DE CALLES EN LAS COLONIAS: MONARCAS Y MONARCAS II EN EL MUNICIPIO DE QUERÉTARO,QRO",QUERETARO,SANTIAGO DE QUERETARO,SDUOP,SDUOP,FAFEF 2018,2018GEQ02491,18/12/2018,13878963.84,14061507.73,13878963.84,0,0,0,0,13878963.84,13878963.84,DEL LLANO MONTOYA JOSE MIGUEL,LAMM910812C20,SDUOP-SPC-EST-011-IR-0-OP-02-2018,26/02/2018,06/05/2018,TERMINADO,100,899,METROS LINEALES,975,PERSONAS,CONTRATO,URBANIZACION,CONSTRUCCION DE CALLES,CONSTRUCCION DE CALLES,10/12/2018,ZONA URBANA,2018,DESARROLLO URBANO,SDUOP,3806,"URBANIZACIÓN DE CALLES EN LAS COLONIAS: MONARCAS Y MONARCAS II EN EL MUNICIPIO DE QUERÉTARO,QRO",13878963.84,1594,13878963.84,18/12/2018,100,0,0,0,0,14061507.73,0,30,4218452.31,19/02/2018,INVITACIÓN RESTRINGIDA,,,,,,,,,,,3505296897,SCOTIABANK,4001,9660511.53,4218452.31,NO APLICA,19/02/2018,URBANIZACIÓN,HOMBRO CON HOMBRO QRO. SDUOP 2018,25/01/2018,13878963.84,13878963.84,SDUOP,07/01/2019,31/12/2018,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",26O,,13878963.84,0,0,O,27/05/2018,INFRAESTRUCTURA,380626O,2018,AC
2018-00082,"URBANIZACIÓN DE CALLES EN LAS COLONIAS: JARDINES DE SAN JOSE II, PALMAS DE SAN JOSE, PEDREGAL DE SAN JOSE Y RINCONADA LAS JOYAS EN EL MUNICIPIO DE QUERÉTARO, QRO.",QUERETARO,SANTIAGO DE QUERETARO,SDUOP,SDUOP,ISN EMPRESA,2019GEQ01890,30/08/2019,16455632.11,41600129.8,0,16455632.11,0,0,0,16455632.11,0,EL PUENTE CONSTRUCTORA Y EQUIPO S.A DE C.V.,PCE050204LW3,SDUOP-SPC-EST-012-LP-0-OP-02-2018,28/02/2018,26/06/2018,APROBADO,80,4118,METROS LINEALES,3030,PERSONAS,CONTRATO,URBANIZACION,CONSTRUCCION DE CALLES,CONSTRUCCION DE CALLES,10/04/2019,ZONA URBANA,2018,DESARROLLO URBANO,SDUOP,5997,"URBANIZACIÓN DE CALLES EN LAS COLONIAS: JARDINES DE SAN JOSE II, PALMAS DE SAN JOSE, PEDREGAL DE SAN JOSE Y RINCONADA LAS JOYAS EN EL MUNICIPIO DE QUERÉTARO, QRO.",16455632.11,1595,41600129.8,30/08/2019,0,100,0,0,0,41600129.8,0,30,12480038.94,21/02/2018,LICITACIÓN PÚBLICA,,,,,,,,,,,65502431306,SANTANDER,504,12335430.1,12809067.59,NO APLICA,21/02/2018,URBANIZACIÓN,HOMBRO CON HOMBRO QRO. SDUOP 2018,25/01/2018,41600129.8,25144497.69,SDUOP,17/04/2019,31/12/2019,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",21E,,0,0,16455632.11,O,26/07/2018,INFRAESTRUCTURA,599721E,2018,AC
2018-00082,"URBANIZACIÓN DE CALLES EN LAS COLONIAS: JARDINES DE SAN JOSE II, PALMAS DE SAN JOSE, PEDREGAL DE SAN JOSE Y RINCONADA LAS JOYAS EN EL MUNICIPIO DE QUERÉTARO, QRO.",QUERETARO,SANTIAGO DE QUERETARO,SDUOP,SDUOP,ISN 2018-2,2019GEQ01890,30/08/2019,329028.65,41600129.8,0,329028.65,0,0,0,329028.65,2935155.22,EL PUENTE CONSTRUCTORA Y EQUIPO S.A DE C.V.,PCE050204LW3,SDUOP-SPC-EST-012-LP-0-OP-02-2018,28/02/2018,26/06/2018,APROBADO,80,4118,METROS LINEALES,3030,PERSONAS,CONTRATO,URBANIZACION,CONSTRUCCION DE CALLES,CONSTRUCCION DE CALLES,10/04/2019,ZONA URBANA,2018,DESARROLLO URBANO,SDUOP,4183,"URBANIZACIÓN DE CALLES EN LAS COLONIAS: JARDINES DE SAN JOSE II, PALMAS DE SAN JOSE, PEDREGAL DE SAN JOSE Y RINCONADA LAS JOYAS EN EL MUNICIPIO DE QUERÉTARO, QRO.",329028.65,1595,41600129.8,21/01/2019,0,100,0,0,0,41600129.8,0,30,12480038.94,21/02/2018,LICITACIÓN PÚBLICA,,,,,,,,,,,65507102974,SANTANDER,4070,12335430.1,12809067.59,NO APLICA,21/02/2018,URBANIZACIÓN,HOMBRO CON HOMBRO QRO. SDUOP 2018,25/01/2018,41600129.8,25144497.69,SDUOP,17/04/2019,31/12/2019,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",92P,2,0,2935155.22,329028.65,O,26/07/2018,INFRAESTRUCTURA,418392P,2018,REG03
2018-00082,"URBANIZACIÓN DE CALLES EN LAS COLONIAS: JARDINES DE SAN JOSE II, PALMAS DE SAN JOSE, PEDREGAL DE SAN JOSE Y RINCONADA LAS JOYAS EN EL MUNICIPIO DE QUERÉTARO, QRO.",QUERETARO,SANTIAGO DE QUERETARO,SDUOP,SDUOP,GEQ PA 2018,2019GEQ01890,30/08/2019,24815469.04,41600129.8,0,24815469.04,0,0,0,24815469.04,22209342.47,EL PUENTE CONSTRUCTORA Y EQUIPO S.A DE C.V.,PCE050204LW3,SDUOP-SPC-EST-012-LP-0-OP-02-2018,28/02/2018,26/06/2018,APROBADO,80,4118,METROS LINEALES,3030,PERSONAS,CONTRATO,URBANIZACION,CONSTRUCCION DE CALLES,CONSTRUCCION DE CALLES,10/04/2019,ZONA URBANA,2018,DESARROLLO URBANO,SDUOP,1652,"URBANIZACIÓN DE CALLES EN LAS COLONIAS: JARDINES DE SAN JOSE II, PALMAS DE SAN JOSE, PEDREGAL DE SAN JOSE Y RINCONADA LAS JOYAS EN EL MUNICIPIO DE QUERÉTARO, QRO.",24815469.04,1595,41600129.8,27/02/2018,0,100,0,0,0,41600129.8,0,30,12480038.94,21/02/2018,LICITACIÓN PÚBLICA,,,,,,,,,,,111156950,BANCOMER,4002,12335430.1,12809067.59,NO APLICA,21/02/2018,URBANIZACIÓN,HOMBRO CON HOMBRO QRO. SDUOP 2018,25/01/2018,41600129.8,25144497.69,SDUOP,17/04/2019,31/12/2019,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",F18,2,24815469.04,-2606126.57,0,O,26/07/2018,INFRAESTRUCTURA,1652F18,2018,REG02
2018-00083,"URBANIZACIÓN DE CALLES EN LAS COLONIAS:  LAS MARGARITAS, NUEVO HORIZONTE, DESARROLLO SAN PABLO INF. I, DESARROLLO SAN PABLO INF.II Y DESARROLLO SAN PABLO INF. III EN EL MUNICIPIO DE QUERÉTARO, QRO.",QUERETARO,SANTIAGO DE QUERETARO,SDUOP,SDUOP,ISN 2018-2,2019GEQ01593,26/07/2019,0,24930444.8,0,0,0,0,0,0,1307811.09,APM INDUSTRIAL SERVICES S.A. DE C.V.,AIS081223DMA,SDUOP-SPC-EST-024-IR-0-OP-02-2018,07/03/2018,10/06/2018,TERMINADO,100,8772,METROS LINEALES,16065,PERSONAS,CONTRATO,URBANIZACION,CONSTRUCCION DE CALLES,CONSTRUCCION DE CALLES,13/05/2019,ZONA URBANA,2018,DESARROLLO URBANO,SDUOP,5661,"URBANIZACIÓN DE CALLES EN LAS COLONIAS:  LAS MARGARITAS, NUEVO HORIZONTE, DESARROLLO SAN PABLO INF. I, DESARROLLO SAN PABLO INF.II Y DESARROLLO SAN PABLO INF. III EN EL MUNICIPIO DE QUERÉTARO, QRO.",0,1589,19110940.32,26/07/2019,0,0,0,0,0,24930444.8,0,30,7479133.44,28/02/2018,INVITACIÓN RESTRINGIDA,,,,,,,,,,,65507102974,SANTANDER,4070,11498602.73,7612337.59,NO APLICA,28/02/2018,URBANIZACIÓN,HOMBRO CON HOMBRO QRO. SDUOP 2018,25/01/2018,19110940.32,19110940.32,SDUOP,24/05/2019,31/12/2019,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",92P,,0,1307811.09,0,O,10/07/2018,INFRAESTRUCTURA,566192P,2018,AC
2018-00083,"URBANIZACIÓN DE CALLES EN LAS COLONIAS:  LAS MARGARITAS, NUEVO HORIZONTE, DESARROLLO SAN PABLO INF. I, DESARROLLO SAN PABLO INF.II Y DESARROLLO SAN PABLO INF. III EN EL MUNICIPIO DE QUERÉTARO, QRO.",QUERETARO,SANTIAGO DE QUERETARO,SDUOP,SDUOP,GEQ PA 2018,2019GEQ01593,26/07/2019,19182083.24,24930444.8,0,19182083.24,0,0,0,19182083.24,17803129.23,APM INDUSTRIAL SERVICES S.A. DE C.V.,AIS081223DMA,SDUOP-SPC-EST-024-IR-0-OP-02-2018,07/03/2018,10/06/2018,TERMINADO,100,8772,METROS LINEALES,16065,PERSONAS,CONTRATO,URBANIZACION,CONSTRUCCION DE CALLES,CONSTRUCCION DE CALLES,13/05/2019,ZONA URBANA,2018,DESARROLLO URBANO,SDUOP,1698,"URBANIZACIÓN DE CALLES EN LAS COLONIAS:  LAS MARGARITAS, NUEVO HORIZONTE, DESARROLLO SAN PABLO INF. I, DESARROLLO SAN PABLO INF.II Y DESARROLLO SAN PABLO INF. III EN EL MUNICIPIO DE QUERÉTARO, QRO.",19182083.24,1589,19110940.32,06/03/2018,0,100,0,0,0,24930444.8,0,30,7479133.44,28/02/2018,INVITACIÓN RESTRINGIDA,,,,,,,,,,,111156950,BANCOMER,4002,11498602.73,7612337.59,NO APLICA,28/02/2018,URBANIZACIÓN,HOMBRO CON HOMBRO QRO. SDUOP 2018,25/01/2018,19110940.32,19110940.32,SDUOP,24/05/2019,31/12/2019,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",F18,2,19182083.24,-1378954.01,0,O,10/07/2018,INFRAESTRUCTURA,1698F18,2018,REG02
2018-00084,"REHABILITACIÓN INTEGRAL DE VARIAS CALLES (CALLE HACIENDA SAN ILDEFONSO Y CALLE DE LAS FLORES, HACIENDA VIBORILLAS), EN LA LOCALIDAD DE GALERAS.	",COLON,GALERAS,P.M. COLON,P.M. COLON,FAFEF 2018,2018GEQ00502,09/03/2018,1994758.42,1994758.42,1994758.42,0,0,0,0,1994758.42,1994758.4,CAMACHO HERNANDEZ JUAN CARLOS,CAHJ840123791,MCQ.SOP.AFEF.INV.009.09.2018L,02/03/2018,13/08/2018,TERMINADO,100,2159.73,METROS CUADRADOS,210,PERSONAS,CONTRATO,URBANIZACION,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,10/05/2018,POBLADO RURAL,2018,DESARROLLO URBANO,MUNICIPIOS,1719,"REHABILITACIÓN INTEGRAL DE VARIAS CALLES (CALLE HACIENDA SAN ILDEFONSO Y CALLE DE LAS FLORES, HACIENDA VIBORILLAS), EN LA LOCALIDAD DE GALERAS.	",1994758.42,1482,1994758.42,09/03/2018,100,0,0,0,0,1994758.42,0,30,598427.52,01/03/2018,INVITACIÓN RESTRINGIDA,,,,,,,,,,,3505296897,SCOTIABANK,4001,1994758.4,0,NO APLICA,01/03/2018,URBANIZACIÓN,PESO A PESO,26/01/2018,1994758.42,1994758.4,P.M. COLON,,,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,26O,,1994758.4,0,0.02,O,13/08/2018,INFRAESTRUCTURA,171926O,2017,AC
2018-00085,"EMPEDRADO CON PIEDRA BOLA AHOGADA EN MORTERO 2DA ETAPA, PURISIMA DE CUBOS 	 	",COLON,PURISIMA DE CUBOS (LA PURISIMA),P.M. COLON,P.M. COLON,FAFEF 2018,2018GEQ00537,17/03/2018,1797737.35,1797737.35,1797737.35,0,0,0,0,1797737.35,1797737.34,ORDAZ MORALES JORGE LUIS,OAMJ8802256N3,MCQ.SOP.AFEF.INV.017.010.2018,07/03/2018,04/06/2018,TERMINADO,100,2211.44,METROS CUADRADOS,100,PERSONAS,CONTRATO,URBANIZACION,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,30/05/2018,POBLADO RURAL,2018,DESARROLLO URBANO,MUNICIPIOS,1768,"EMPEDRADO CON PIEDRA BOLA AHOGADA EN MORTERO 2DA ETAPA, PURISIMA DE CUBOS 	 	",1797737.35,1495,1797737.35,17/03/2018,100,0,0,0,0,1797737.35,0,30,539321.2,07/03/2018,INVITACIÓN RESTRINGIDA,,,,,,,,,,,3505296897,SCOTIABANK,4001,1797737.34,0,NO APLICA,06/03/2018,URBANIZACIÓN,PESO A PESO,26/01/2018,1797737.35,1797737.34,P.M. COLON,,,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,26O,,1797737.34,0,0.01,O,04/06/2018,INFRAESTRUCTURA,176826O,2017,AC
