id_obra,Num Obra,Nombre Obra,Municipio,Localidad,Ejecutor,Promotor,Fondo,No. Ofic_Aprob,Fecha Aprob,Monto Exp.,Total Contratado,Monto Fed,Monto Est,Monto Mpal,Monto Benef,Monto Otro,Aprobado,Ejercido,Contratista,RFC,Num. Contrato,Fecha_Inicio Contrato,Fecha_Termino Contrato,Edo. Proyecto,Avance Fisico,Cant. Metas,Metas,Cant. Benef,Beneficiarios,Modalidad,Programa,Subprograma,Tipo Proyecto,Fecha Avance,Tipo Localidad,Ejer,Agrupador,Componente,Id_Cajón,Cajón,Monto Cajon,Id_Expediente,Ultimo Aprobado,Fecha Cajón,Fed,Est,Mpal,Benef,Otro,Contratado,Monto Convenio,Anticipo,Monto Anticipo,Firma Contrato,Tipo Concurso,Folio Hacienda,Programa GS,Capital Fed,Prod Fin Fed,Capital Est,Prod Fin Est,Capital Mpal,Prod Fin Mpal,Capital Otro,Prod Fin Otro,Cuenta,Banco,Cve_Prog_SIEGGEQ,Descrip_Prog_SIEGGEQ,Cve_Comp_SIEGGEQ,Descrip_Comp_SIEGGEQ,Cve_Activ_SIEGGEQ,Descrip_Activ_SIEGGEQ,Fecha_Termino Convenio,FF,TIPO_REGUL,EJER_ANTERIOR,EJER_ACTUAL,PPTO_ACTUAL,TIPO,TERMINO ADMINISTRATIVO CONTRATO,Clasif Plan,MacroAgrupador,MacroComponente,Fecha Fatal,fecha_c,fecha_u_m
1139,2017-01018,"ESTUDIO DE MÉCANICA DE SUELOS PARA LA CONSTRUCCIÓN Y DISEÑO DE EMPEDRADOS EN DIFERENTES COMUNIDADES DE LOS MUNICIPIOS DE QUERETARO Y EZEQUIEL MONTES, QUERÉTARO. ",ALCANCE ESTATAL,ALCANCE ESTATAL,SDUOP,SEDESOQ,GEQ PA 2017,2018GEQ00089,01/24/2018,91557.15,305190.5,0,91557.15,0,0,0,91557.15,91557.15,GOMEZ SANCHEZ JAVIER ALEJANDRO,GOSJ770418NH9,SDUOP-SPC-EST-050-AD-0-SR-11-2017,12/06/2017,02/03/2018,TERMINADO,100,1,ESTUDIOS,1000,PERSONAS,CONTRATO,URBANIZACION,CONSTRUCCION DE CALLES,CONSTRUCCION DE CALLES,03/27/2018,ZONA URBANA,2017,DESARROLLO URBANO,SDUOP,605,"ESTUDIO DE MÉCANICA DE SUELOS PARA LA CONSTRUCCIÓN Y DISEÑO DE EMPEDRADOS EN DIFERENTES COMUNIDADES DE LOS MUNICIPIOS DE QUERETARO Y EZEQUIEL MONTES, QUERÉTARO. ",91557.15,526,305190.5,11/15/2017,0,100,0,0,0,305190.5,0,30,91557.15,29/11/2017,ASIGNACIÓN DIRECTA,,,,,,,,,,,165999460177,BANREGIO,43341B0051,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,3,SERVICIOS DE GESTIÓN DE APOYO ADMINISTRATIVO REALIZADOS EN LA SECRETARÍA DE DESARROLLO URBANO Y OBRAS PÚBLICAS,1,ACTIVIDADES Y SERVICIOS GENERALES DE APOYO ADMINISTRATIVO PARA LA SECRETARÍA,04/11/2018,F01,2.00,91557.15,0,0,O,03/05/2018,INFRAESTRUCTURA,URBANIZACIÓN,HOMBRO CON HOMBRO EZEQUIEL MONTES,\N,07/23/2019,
1140,2017-01019,APOYO AL COMITÉ TÉCNICO DE AGUAS SUBTERRÁNEAS DEL ACUÍFERO DEL VALLE DE SAN JUAN DEL RÍO. ,SAN JUAN DEL RIO,"ESTANCIA, LA",SEDEA,SEDEA,GEQ PA 2017,2017GEQ02159,11/15/2017,300000,0,0,300000,0,0,0,300000,300000,,,,\N,\N,TERMINADO,100,1,APOYOS,2640,PERSONAS,ADMINISTRACION,DESARROLLO AGROPECUARIO,DESARROLLO AGROPECUARIO,DESARROLLO AGROPECUARIO,12/22/2017,POBLADO RURAL,2017,DESARROLLO AGROPECUARIO,SEDEA,612,APOYO AL COMITÉ TÉCNICO DE AGUAS SUBTERRÁNEAS DEL ACUÍFERO DEL VALLE DE SAN JUAN DEL RÍO. ,300000,1122,300000,11/15/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,42241F0146,"PROGRAMA DE FOMENTO AL DESARROLLO AGROPECUARIO, FORESTAL Y PESCA",3,BIENES Y SERVICIOS PARA EL DESARROLLO RURAL SUSTENTABLE ENTREGADOS.,5,"ENTREGA DE INCENTIVOS, OBRAS Y/O ACCIONES.",\N,F01,\N,300000,0,0,A,\N,DESARROLLO AGROPECUARIO,APOYO A PRODUCTORES,PARIPASSUS ADICIONALES SEDEA,\N,07/23/2019,
1141,2017-01020,APOYO AL COMITÉ TÉCNICO DE AGUAS SUBTERRÁNEAS DEL ACUÍFERO DEL VALLE DE AMAZCALA.,EL MARQUES,AMAZCALA,SEDEA,SEDEA,GEQ PA 2017,2017GEQ02160,11/15/2017,300000,0,0,300000,0,0,0,300000,300000,,,,\N,\N,TERMINADO,100,1,APOYOS,1500,PERSONAS,ADMINISTRACION,DESARROLLO AGROPECUARIO,DESARROLLO AGROPECUARIO,DESARROLLO AGROPECUARIO,12/22/2017,POBLADO RURAL,2017,DESARROLLO AGROPECUARIO,SEDEA,613,APOYO AL COMITÉ TÉCNICO DE AGUAS SUBTERRÁNEAS DEL ACUÍFERO DEL VALLE DE AMAZCALA.,300000,1123,300000,11/15/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,42241F0146,"PROGRAMA DE FOMENTO AL DESARROLLO AGROPECUARIO, FORESTAL Y PESCA",3,BIENES Y SERVICIOS PARA EL DESARROLLO RURAL SUSTENTABLE ENTREGADOS.,5,"ENTREGA DE INCENTIVOS, OBRAS Y/O ACCIONES.",\N,F01,\N,300000,0,0,A,\N,DESARROLLO AGROPECUARIO,APOYO A PRODUCTORES,PARIPASSUS ADICIONALES SEDEA,\N,07/23/2019,
1142,2017-01021,APOYO A LA EMPRESA GG CABLES AND WIRES MEXICO S.A. DE C.V. PARA EL FORTALECIMIENTO DEL SECTOR DE LA FABRICACIÓN DE ARNESES ELÉCTRICOS Y CABLES PARA LA INDUSTRIA AUTOMOTRIZ CON DISTRIBUCIÓN INTERNACIONAL,SAN JUAN DEL RIO,SAN JUAN DEL RIO,SEDESU,SEDESU,GEQ PA 2017,2017GEQ02161,11/15/2017,1500000,0,0,1500000,0,0,0,1500000,1500000,,,,\N,\N,TERMINADO,50,1,APOYOS,130,PERSONAS,ADMINISTRACION,FOMENTO A LA PRODUCCION Y PRODUCTIVIDAD,FOMENTO AL EMPLEO,FOMENTO AL EMPLEO,11/23/2017,ZONA URBANA,2017,DESARROLLO ECONOMICO Y SUSTENTABLE,SEDESU,610,APOYO A LA EMPRESA GG CABLES AND WIRES MEXICO S.A. DE C.V. PARA EL FORTALECIMIENTO DEL SECTOR DE LA FABRICACIÓN DE ARNESES ELÉCTRICOS Y CABLES PARA LA INDUSTRIA AUTOMOTRIZ CON DISTRIBUCIÓN INTERNACIONAL,1500000,1146,1500000,11/15/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,42211F0288,PROGRAMA DE DESARROLLO ECONÓMICO,1,APOYOS ECONÓMICOS ENTREGADOS PARA LA ATRACCIÓN DE NUEVAS EMPRESAS,3,ENTREGAR LOS APOYOS.,\N,F01,\N,1500000,0,0,A,\N,DESARROLLO ECONOMICO,APOYO A EMPRESAS,PROFIGE,\N,07/23/2019,
1143,2017-01022,INCENTIVO MODERNIZACIÓN DE EMBARCACIONES MENORES. (APORTACIÓN ESTATAL),ALCANCE ESTATAL,ALCANCE ESTATAL,SEDEA,SEDEA,GEQ PA 2017,2017GEQ02162,11/15/2017,150000,0,0,150000,0,0,0,150000,150000,,,,\N,\N,TERMINADO,100,1,CONTRAPARTE,15,PERSONAS,ADMINISTRACION,APOYO A LA PRODUCCION PRIMARIA,APOYO A PRODUCTORES PESQUEROS Y ACUICOLAS,APOYO A PRODUCTORES PESQUEROS Y ACUICOLAS,11/21/2017,ZONA URBANA,2017,DESARROLLO AGROPECUARIO,SEDEA,611,INCENTIVO MODERNIZACIÓN DE EMBARCACIONES MENORES. (APORTACIÓN ESTATAL),150000,1169,150000,11/15/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,42241F0146,"PROGRAMA DE FOMENTO AL DESARROLLO AGROPECUARIO, FORESTAL Y PESCA",5,APOYO A PROYECTOS PRODUCTIVOS AGROPECUARIOS Y ACUÍCOLAS,6,TRÁMITE DE LIBERACIÓN Y PAGO DE RECURSOS ANTE EL FOFAE.,\N,F01,\N,150000,0,0,A,\N,DESARROLLO AGROPECUARIO,APOYO A PRODUCTORES,PARIPASSUS ADICIONALES SEDEA,\N,07/23/2019,
1144,2017-01023,APOYO PARA LA CREACIÓN DEL CENTRO REGIONAL DE PRODUCTIVIDAD 4.0 (CEPRODI-4.0) COMO MOTOR DE IMPULSE AL SECTOR AUTOMOTRIZ Y MANUFACTURA Y SUS EMPRESAS PROVEEDORAS DE QUERÉTARO Y EL BAJÍO,QUERETARO,SAN PABLO,SEDESU,SEDESU,GEQ PA 2017,2017GEQ02163,11/15/2017,3000000,0,0,3000000,0,0,0,3000000,3000000,,,,\N,\N,TERMINADO,100,1,APOYOS,20,PERSONAS,ADMINISTRACION,FOMENTO A LA PRODUCCION Y PRODUCTIVIDAD,FOMENTO AL EMPLEO,FOMENTO AL EMPLEO,11/22/2017,COLONIA POPULAR,2017,DESARROLLO ECONOMICO Y SUSTENTABLE,SEDESU,608,APOYO PARA LA CREACIÓN DEL CENTRO REGIONAL DE PRODUCTIVIDAD 4.0 (CEPRODI-4.0) COMO MOTOR DE IMPULSE AL SECTOR AUTOMOTRIZ Y MANUFACTURA Y SUS EMPRESAS PROVEEDORAS DE QUERÉTARO Y EL BAJÍO,3000000,1175,3000000,11/15/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,42211F0288,PROGRAMA DE DESARROLLO ECONÓMICO,1,APOYOS ECONÓMICOS ENTREGADOS PARA LA ATRACCIÓN DE NUEVAS EMPRESAS,3,ENTREGAR LOS APOYOS.,\N,F01,\N,3000000,0,0,A,\N,DESARROLLO ECONOMICO,APOYO A EMPRESAS,PROFIGE,\N,07/23/2019,
1145,2017-01024,APOYO PARA LA INSTALACIÓN DE NUEVA PLANTA PARA FABRICACIÓN DE AUTOPARTES ESTAMPADAS METÁLICAS DE LA EMPRESA TOPRE AUTOPARTS MÉXICO S.A. DE C.V.,SAN JUAN DEL RIO,SAN JUAN DEL RIO,SEDESU,SEDESU,GEQ PA 2017,2017GEQ02164,11/15/2017,400000,0,0,400000,0,0,0,400000,400000,,,,\N,\N,TERMINADO,50,1,APOYOS,200,PERSONAS,ADMINISTRACION,FOMENTO A LA PRODUCCION Y PRODUCTIVIDAD,FOMENTO AL EMPLEO,FOMENTO AL EMPLEO,11/22/2017,ZONA URBANA,2017,DESARROLLO ECONOMICO Y SUSTENTABLE,SEDESU,609,APOYO PARA LA INSTALACIÓN DE NUEVA PLANTA PARA FABRICACIÓN DE AUTOPARTES ESTAMPADAS METÁLICAS DE LA EMPRESA TOPRE AUTOPARTS MÉXICO S.A. DE C.V.,400000,1176,400000,11/15/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,42211F0288,PROGRAMA DE DESARROLLO ECONÓMICO,1,APOYOS ECONÓMICOS ENTREGADOS PARA LA ATRACCIÓN DE NUEVAS EMPRESAS,3,ENTREGAR LOS APOYOS.,\N,F01,\N,400000,0,0,A,\N,DESARROLLO ECONOMICO,APOYO A EMPRESAS,PROFIGE,\N,07/23/2019,
1146,2017-01025,APOYO PARA GENERAR PRODUCCIONES CINEMATOGRÁFICAS EN ANIMACIÓN 2D Y 3D Y ELABORAR LARGOMETRAJE,QUERETARO,SANTA ROSA JAUREGUI,SEDESU,SEDESU,GEQ PA 2017,2017GEQ02165,11/15/2017,300000,0,0,300000,0,0,0,300000,300000,,,,\N,\N,TERMINADO,10,1,APOYOS,179,PERSONAS,ADMINISTRACION,FOMENTO A LA PRODUCCION Y PRODUCTIVIDAD,FOMENTO AL EMPLEO,FOMENTO AL EMPLEO,11/22/2017,POBLADO RURAL,2017,DESARROLLO ECONOMICO Y SUSTENTABLE,SEDESU,607,APOYO PARA GENERAR PRODUCCIONES CINEMATOGRÁFICAS EN ANIMACIÓN 2D Y 3D Y ELABORAR LARGOMETRAJE,300000,1173,300000,11/15/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,42211F0288,PROGRAMA DE DESARROLLO ECONÓMICO,1,APOYOS ECONÓMICOS ENTREGADOS PARA LA ATRACCIÓN DE NUEVAS EMPRESAS,3,ENTREGAR LOS APOYOS.,\N,F01,\N,300000,0,0,A,\N,DESARROLLO ECONOMICO,APOYO A EMPRESAS,PROFIGE,\N,07/23/2019,
1147,2017-01026,"9NA. JORNADA IBEROAMERICANA DE NIÑOS, JÓVENES, TROVEROS Y VERSADORES",JALPAN,VALLE VERDE,CULTURA,CULTURA,RAMO 48 CULTURA 2017,2017GEQ02166,11/15/2017,173600,0,173600,0,0,0,0,173600,173600,,,,\N,\N,TERMINADO,100,1,EVENTO,50,PERSONAS,ADMINISTRACION,ASISTENCIA SOCIAL Y SERVICIOS COMUNITARIOS,DESARROLLO HUMANO,DESARROLLO HUMANO,12/05/2017,ZONA INDIGENA,2017,CULTURA,CULTURA,606,"9NA. JORNADA IBEROAMERICANA DE NIÑOS, JÓVENES, TROVEROS Y VERSADORES",173600,1244,173600,11/15/2017,100,0,0,0,0,0,0,0,0,\N,,,,,,,,,,,,177429660102,BAJIO,41131E0083,PROGRAMA LA CULTURA ESTÁ EN NOSOTROS.,3,SERVICIO DE CAPACITACIÓN EN DISTINTAS DISCIPLINAS CULTURALES ,2,"IMPARTICIÓN DE TALLERES, DIPLOMADOS Y CLASES MAGISTRALES EN LAS DISTINTAS DISCIPLINAS ARTÍSTICAS QUE EXISTEN.",\N,71N,\N,173600,0,0,A,\N,CULTURA,EVENTOS CULTURALES,CULTURA RAMO 48,\N,07/23/2019,
1148,2017-01027,AMPLIACIÓN AL PROYECTO DE SEGURIDAD ALIMENTARIA PARA ZONAS RURALES (APORTACIÓN ESTATAL),ALCANCE ESTATAL,ALCANCE ESTATAL,SEDEA,SEDEA,GEQ PA 2017,2017GEQ02167,11/15/2017,30000000,0,0,30000000,0,0,0,30000000,30000000,,,,\N,\N,TERMINADO,100,3800,PERSONA,3800,PERSONAS,ADMINISTRACION,DESARROLLO AGROPECUARIO,DESARROLLO AGROPECUARIO,DESARROLLO AGROPECUARIO,11/21/2017,ZONA URBANA,2017,DESARROLLO AGROPECUARIO,SEDEA,614,AMPLIACIÓN AL PROYECTO DE SEGURIDAD ALIMENTARIA PARA ZONAS RURALES (APORTACIÓN ESTATAL),30000000,1241,30000000,11/15/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,42241F0146,"PROGRAMA DE FOMENTO AL DESARROLLO AGROPECUARIO, FORESTAL Y PESCA",3,BIENES Y SERVICIOS PARA EL DESARROLLO RURAL SUSTENTABLE ENTREGADOS.,5,"ENTREGA DE INCENTIVOS, OBRAS Y/O ACCIONES.",\N,F01,\N,30000000,0,0,A,\N,DESARROLLO AGROPECUARIO,APOYO A PRODUCTORES,PARIPASSUS ADICIONALES SEDEA,\N,07/23/2019,
1149,2017-01028,PROGRAMA NACIONAL DE BECAS DE EDUCACIÓN SUPERIOR MANUTENCIÓN,ALCANCE ESTATAL,ALCANCE ESTATAL,EDUCACION,EDUCACION,GEQ PA 2017,2017GEQ02170,11/16/2017,39300000,0,0,39300000,0,0,0,39300000,39300000,,,,\N,\N,TERMINADO,0,6800,BECAS,6800,PERSONAS,ADMINISTRACION,ESTIMULOS A LA EDUCACION,APOYO A LA EDUCACION SUPERIOR,APOYO A LA EDUCACION SUPERIOR,11/21/2017,ZONA URBANA,2017,EDUCACION,EDUCACION,615,PROGRAMA NACIONAL DE BECAS DE EDUCACIÓN SUPERIOR MANUTENCIÓN,39300000,1231,39300000,11/16/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,41121U0602,PROGRAMA DE BECAS EDUCATIVAS.,1,SERVICIO DE TRÁMITE DE BECAS EN DIFERENTES MODALIDADES.,1,DIFUSIÓN DE LAS CONVOCATORIAS DE LOS PROGRAMAS DE BECAS.              ,\N,F01,\N,39300000,0,0,A,\N,EDUCACION,BECAS EN EDUCACIÓN,BECAS,\N,07/23/2019,
1150,2017-01029,APOYO PARA EL IMPULSO DE LA EMPRESA ALBANY ENGINEERED COMPOSITES MEXICO S. DE R.L DE C.V. EN LA MANUFACTURA DE COMPONENTES AERONÁUTICOS,COLON,COLON,SEDESU,SEDESU,GEQ PA 2017,2017GEQ02171,11/17/2017,4845000,0,0,4845000,0,0,0,4845000,4845000,,,,\N,\N,TERMINADO,100,1,APOYOS,150,PERSONAS,ADMINISTRACION,FOMENTO A LA PRODUCCION Y PRODUCTIVIDAD,FOMENTO AL EMPLEO,FOMENTO AL EMPLEO,11/22/2017,ZONA URBANA,2017,DESARROLLO ECONOMICO Y SUSTENTABLE,SEDESU,616,APOYO PARA EL IMPULSO DE LA EMPRESA ALBANY ENGINEERED COMPOSITES MEXICO S. DE R.L DE C.V. EN LA MANUFACTURA DE COMPONENTES AERONÁUTICOS,4845000,1247,4845000,11/16/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,42211F0288,PROGRAMA DE DESARROLLO ECONÓMICO,1,APOYOS ECONÓMICOS ENTREGADOS PARA LA ATRACCIÓN DE NUEVAS EMPRESAS,3,ENTREGAR LOS APOYOS.,\N,F01,\N,4845000,0,0,A,\N,DESARROLLO ECONOMICO,APOYO A EMPRESAS,PROFIGE,\N,07/23/2019,
1151,2017-01030,"APOYO PARA LA EMPRESA BROSE QUERETARO, S.A. DE C.V. DEDICADA AL ENSAMBLE DE ASIENTOS DEL SECTOR DE AUTOPARTES, PARA LA PUESTA EN MARCHA DE LA TERCERA PLANTA EN EL ESTADO DE QUERÉTARO",COLON,GALERAS,SEDESU,SEDESU,GEQ PA 2017,2017GEQ02172,11/17/2017,4254039,0,0,4254039,0,0,0,4254039,4254039,,,,\N,\N,TERMINADO,100,1,APOYOS,183,PERSONAS,ADMINISTRACION,FOMENTO A LA PRODUCCION Y PRODUCTIVIDAD,FOMENTO AL EMPLEO,FOMENTO AL EMPLEO,11/23/2017,POBLADO RURAL,2017,DESARROLLO ECONOMICO Y SUSTENTABLE,SEDESU,617,"APOYO PARA LA EMPRESA BROSE QUERETARO, S.A. DE C.V. DEDICADA AL ENSAMBLE DE ASIENTOS DEL SECTOR DE AUTOPARTES, PARA LA PUESTA EN MARCHA DE LA TERCERA PLANTA EN EL ESTADO DE QUERÉTARO",4254039,1249,4254039,11/16/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,42211F0288,PROGRAMA DE DESARROLLO ECONÓMICO,1,APOYOS ECONÓMICOS ENTREGADOS PARA LA ATRACCIÓN DE NUEVAS EMPRESAS,3,ENTREGAR LOS APOYOS.,\N,F01,\N,4254039,0,0,A,\N,DESARROLLO ECONOMICO,APOYO A EMPRESAS,PROFIGE,\N,07/23/2019,
1152,2017-01031,"APOYO PARA LA INSTALACIÓN DE LA EMPRESA BALL GLOBAL SERVICES AMÉRICAS S DE RL DE CV EN QUERÉTARO, DEL SECTOR SERVICIOS CON ESPECIALIDAD EN GLOBAL SERVICES",QUERETARO,AV. 5 DE FEBRERO,SEDESU,SEDESU,GEQ PA 2017,2017GEQ02173,11/17/2017,174800,0,0,174800,0,0,0,174800,174800,,,,\N,\N,TERMINADO,10,1,APOYOS,46,PERSONAS,ADMINISTRACION,FOMENTO A LA PRODUCCION Y PRODUCTIVIDAD,FOMENTO AL EMPLEO,FOMENTO AL EMPLEO,11/27/2017,ZONA URBANA,2017,DESARROLLO ECONOMICO Y SUSTENTABLE,SEDESU,618,"APOYO PARA LA INSTALACIÓN DE LA EMPRESA BALL GLOBAL SERVICES AMÉRICAS S DE RL DE CV EN QUERÉTARO, DEL SECTOR SERVICIOS CON ESPECIALIDAD EN GLOBAL SERVICES",174800,1251,174800,11/16/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,42211F0288,PROGRAMA DE DESARROLLO ECONÓMICO,1,APOYOS ECONÓMICOS ENTREGADOS PARA LA ATRACCIÓN DE NUEVAS EMPRESAS,3,ENTREGAR LOS APOYOS.,\N,F01,\N,174800,0,0,A,\N,DESARROLLO ECONOMICO,APOYO A EMPRESAS,PROFIGE,\N,07/23/2019,
1153,2017-01032,3X1 PARA MIGRANTES EJERCICIO 2017,ALCANCE ESTATAL,ALCANCE ESTATAL,SEDESOQ,SEDESOQ,GEQ PA 2017,2017GEQ02174,11/17/2017,15346384.75,0,0,15346384.75,0,0,0,15346384.75,15346384.75,,,,\N,\N,TERMINADO,20,75,APOYOS,8500,PERSONAS,ADMINISTRACION,ASISTENCIA SOCIAL Y SERVICIOS COMUNITARIOS,DESARROLLO COMUNITARIO,PROGRAMAS ESPECIALES,12/06/2017,ZONA URBANA,2017,TRANSFERENCIAS,SEDESOQ,619,3X1 PARA MIGRANTES EJERCICIO 2017,15346384.75,1114,15346384.75,11/17/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,41171U0212,PROGRAMA HOMBRO CON HOMBRO POR LA INCLUSIÓN SOCIAL.,1,BIENES Y SERVICIOS HOMBRO CON HOMBRO PARA EL MEJORAMIENTO DE LOCALIDADES CON PARTICIPACIÓN DE MIGRANTES ENTREGADOS,3,ENTREGA DE FINANCIAMIENTO A PROYECTOS DE MIGRANTES SELECCIONADOS,\N,F01,\N,15346384.75,0,0,A,\N,GRUPOS VULNERABLES,PROYECTOS PRODUCTIVOS,SEDESOL,\N,07/23/2019,
1154,2017-01033,APOYOS A LA COMUNIDAD ARTÍSTICA QUERETANA,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,GEQ PA 2017,2018GEQ01639,01/15/2018,384899.53,0,0,384899.53,0,0,0,384899.53,384899.53,,,,\N,\N,TERMINADO,100,7,APOYOS,34,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,12/07/2017,ZONA URBANA,2017,CULTURA,CULTURA,2938,APOYOS A LA COMUNIDAD ARTÍSTICA QUERETANA,384899.53,1264,384899.53,08/16/2018,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,41131E0083,PROGRAMA LA CULTURA ESTÁ EN NOSOTROS.,4,ENTREGA DE APOYOS O ESTÍMULOS A ARTÍSTAS,3,ENTREGA DE ESTÍMULOS Y/O APOYOS ECONÓMICOS.,\N,F01,\N,384899.53,0,0,A,\N,CULTURA,EVENTOS CULTURALES,CULTURA 2017,\N,07/23/2019,
1155,2017-01034,CONSTRUCCIÓN DE DOS CUARTOS DORMITORIO EN DIFERENTES LOCALIDADES.,ARROYO SECO,ARROYO SECO,P.M. ARROYO S.,P.M. ARROYO S.,GEQ PA 2017,2018GEQ01499,04/23/2018,1139235.85,3797452.84,0,1139235.85,0,0,0,1139235.85,1139235.85,GONZALEZ OLVERA FRANCISCA,GOOF730908L16,OP-MAS-060-2017/2015/2018,12/04/2017,04/18/2018,TERMINADO,100,40,ACCIONES,40,PERSONAS,CONTRATO,MEJORAMIENTO DE VIVIENDA,AMPLIACION DE VIVIENDA,RURAL,04/17/2018,ZONA URBANA,2017,VIVIENDA,VIVIENDA,621,CONSTRUCCIÓN DE DOS CUARTOS DORMITORIO EN DIFERENTES LOCALIDADES.,1139235.85,1289,3795624.24,11/17/2017,0,100,0,0,0,3797452.84,0,30,1139235.85,01/12/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,165999460177,BANREGIO,45511K0529,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,1,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,2,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,\N,F01,2.00,1139235.85,0,0,O,04/18/2018,VIVIENDA,APOYOS PARA CONSTRUCCIÓN,VIVIENDA,\N,07/23/2019,
1156,2017-01034,CONSTRUCCIÓN DE DOS CUARTOS DORMITORIO EN DIFERENTES LOCALIDADES.,ARROYO SECO,ARROYO SECO,P.M. ARROYO S.,P.M. ARROYO S.,GEQ PA 2018,2018GEQ01499,04/23/2018,2656388.39,3797452.84,0,2656388.39,0,0,0,2656388.39,2656388.39,GONZALEZ OLVERA FRANCISCA,GOOF730908L16,OP-MAS-060-2017/2015/2018,12/04/2017,04/18/2018,TERMINADO,100,40,ACCIONES,40,PERSONAS,CONTRATO,MEJORAMIENTO DE VIVIENDA,AMPLIACION DE VIVIENDA,RURAL,04/17/2018,ZONA URBANA,2017,VIVIENDA,VIVIENDA,2799,CONSTRUCCIÓN DE DOS CUARTOS DORMITORIO EN DIFERENTES LOCALIDADES.,2656388.39,1289,3795624.24,07/10/2018,0,100,0,0,0,3797452.84,0,30,1139235.85,01/12/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,0111156950,BANCOMER,45511K0529,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,1,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,2,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,\N,F18,\N,2656388.39,0,0,O,04/18/2018,VIVIENDA,APOYOS PARA CONSTRUCCIÓN,VIVIENDA,\N,07/23/2019,
1157,2017-01035,PREMIO ESTATAL DEL DEPORTE CONADE 2017,ALCANCE ESTATAL,ALCANCE ESTATAL,INDEREQ,INDEREQ,CONADE (PREMIO EST DEP 17),2017GEQ02205,11/21/2017,110000,0,110000,0,0,0,0,110000,110000,,,,\N,\N,TERMINADO,100,3,APOYOS,3,PERSONAS,ADMINISTRACION,ESTIMULOS A LA EDUCACION,APOYO A TODOS LOS NIVELES EDUCACION,APOYO A TODOS LOS NIVELES EDUCACION,12/18/2017,ZONA URBANA,2017,DEPORTE,INDEREQ,622,PREMIO ESTATAL DEL DEPORTE CONADE 2017,110000,763,110000,11/21/2017,100,0,0,0,0,0,0,0,0,\N,,,,,,,,,,,,14608720194,BAJIO,41141E0087,PROGRAMA DE DEPORTE DE ALTO RENDIMIENTO,2,APOYOS ECONÓMICOS Y EN ESPECIE OTORGADOS A ATLETAS DE ALTO RENDIMIENTO.,1,ASIGNACIÓN DE APOYOS EN FUNCIÓN DE LOGROS,\N,14O,\N,110000,0,0,A,\N,DEPORTE,EVENTOS DEPORTIVOS,DEPORTE,\N,07/23/2019,
